date,shift,machine_id,unit,fabric_style,revenue
2026-07-12,1,TOY-12,Unit I,VSF Export,5320.81
2026-07-12,1,TOY-13,Unit I,Excel Slub,4645.91
2026-07-12,1,TOY-14,Unit I,VSF Export,4110.33
2026-07-12,1,TOY-15,Unit I,Excel Slub,4395.08
2026-07-12,1,TSU-01,Unit I,VSF Export,3412.76
2026-07-12,1,TSU-02,Unit I,Excel Slub,2847.18
2026-07-12,1,TSU-03,Unit I,Excel Slub,3517.95
2026-07-12,1,TSU-04,Unit I,VSF Export,3576.9
2026-07-12,1,TSU-05,Unit I,Liveaco Compact,2456.15
2026-07-12,1,TSU-06,Unit I,Excel Slub,3030.96
2026-07-12,1,TSU-07,Unit I,Excel Slub,3159.03
2026-07-12,1,TSU-08,Unit I,Liveaco Compact,2708.3
2026-07-12,1,TSU-09,Unit I,Excel Slub,3129.73
2026-07-12,1,TSU-10,Unit I,Liveaco Compact,2751.62
2026-07-12,1,SUL-01,Unit I,VSF Export,709.75
2026-07-12,1,SUL-02,Unit I,Excel Slub,519.18
2026-07-12,1,SUL-03,Unit I,Liveaco Compact,544.5
2026-07-12,1,SUL-04,Unit I,Excel Slub,558.7
2026-07-12,1,SUL-05,Unit I,Excel Slub,622.77
2026-07-12,2,TOY-01,Unit I,Excel Slub,4531.44
2026-07-12,2,TOY-02,Unit I,Excel Slub,4202.65
2026-07-12,2,TOY-03,Unit I,VSF Export,5539.88
2026-07-12,2,TOY-04,Unit I,Liveaco Compact,3492.68
2026-07-12,2,TOY-05,Unit I,VSF Export,4625.1
2026-07-12,2,TOY-06,Unit I,VSF Export,4960.74
2026-07-12,2,TOY-07,Unit I,Liveaco Compact,4127.77
2026-07-12,2,TOY-08,Unit I,Liveaco Compact,3389.06
2026-07-12,2,TOY-09,Unit I,Liveaco Compact,4198.83
2026-07-12,2,TOY-10,Unit I,Excel Slub,4473.09
2026-07-12,2,TOY-11,Unit I,VSF Export,5562.85
2026-07-12,2,TOY-12,Unit I,VSF Export,4901.37
2026-07-12,2,TOY-13,Unit I,Excel Slub,4515.9
2026-07-12,2,TOY-14,Unit I,VSF Export,4694.99
2026-07-12,2,TOY-15,Unit I,VSF Export,5717.21
2026-07-12,2,TSU-01,Unit I,VSF Export,3383.39
2026-07-12,2,TSU-02,Unit I,VSF Export,3292.46
2026-07-12,2,TSU-03,Unit I,Excel Slub,2949.43
2026-07-12,2,TSU-04,Unit I,Liveaco Compact,2896.12
2026-07-12,2,TSU-05,Unit I,VSF Export,3790.32
2026-07-12,2,TSU-06,Unit I,VSF Export,3599.35
2026-07-12,2,TSU-07,Unit I,Liveaco Compact,2626.59
2026-07-12,2,TSU-08,Unit I,VSF Export,3675.11
2026-07-12,2,TSU-09,Unit I,Excel Slub,3477.95
2026-07-12,2,TSU-10,Unit I,VSF Export,3439.04
2026-07-12,2,SUL-01,Unit I,VSF Export,620.39
2026-07-12,2,SUL-02,Unit I,VSF Export,667.57
2026-07-12,2,SUL-03,Unit I,Liveaco Compact,497.86
2026-07-12,2,SUL-04,Unit I,VSF Export,581.46
2026-07-12,2,SUL-05,Unit I,VSF Export,588.72
2026-07-12,3,TOY-01,Unit I,VSF Export,5288.0
2026-07-12,3,TOY-02,Unit I,VSF Export,3796.61
2026-07-12,3,TOY-03,Unit I,Liveaco Compact,4365.41
2026-07-12,3,TOY-04,Unit I,VSF Export,5394.7
2026-07-12,3,TOY-05,Unit I,VSF Export,4817.78
2026-07-12,3,TOY-06,Unit I,Liveaco Compact,4476.73
2026-07-12,3,TOY-07,Unit I,Liveaco Compact,4224.17
2026-07-12,3,TOY-08,Unit I,Liveaco Compact,3546.6
2026-07-12,3,TOY-09,Unit I,VSF Export,4591.05
2026-07-12,3,TOY-10,Unit I,Liveaco Compact,3772.37
2026-07-12,3,TOY-11,Unit I,Liveaco Compact,4226.76
2026-07-12,3,TOY-12,Unit I,Liveaco Compact,4275.94
2026-07-12,3,TOY-13,Unit I,Excel Slub,4630.16
2026-07-12,3,TOY-14,Unit I,Excel Slub,4701.01
2026-07-12,3,TOY-15,Unit I,Liveaco Compact,4507.28
2026-07-12,3,TSU-01,Unit I,Excel Slub,3461.26
2026-07-12,3,TSU-02,Unit I,VSF Export,3732.35
2026-07-12,3,TSU-03,Unit I,Excel Slub,2716.31
2026-07-12,3,TSU-04,Unit I,Liveaco Compact,2596.58
2026-07-12,3,TSU-05,Unit I,VSF Export,3763.43
2026-07-12,3,TSU-06,Unit I,Liveaco Compact,2492.31
2026-07-12,3,TSU-07,Unit I,Excel Slub,3162.86
2026-07-12,3,TSU-08,Unit I,VSF Export,3254.06
2026-07-12,3,TSU-09,Unit I,VSF Export,3397.97
2026-07-12,3,TSU-10,Unit I,VSF Export,3316.47
2026-07-12,3,SUL-01,Unit I,Liveaco Compact,477.67
2026-07-12,3,SUL-02,Unit I,Liveaco Compact,525.1
2026-07-12,3,SUL-03,Unit I,VSF Export,590.5
2026-07-12,3,SUL-04,Unit I,Liveaco Compact,530.38
2026-07-12,3,SUL-05,Unit I,Liveaco Compact,460.21
2026-07-13,1,TOY-01,Unit I,Excel Slub,4496.56
2026-07-13,1,TOY-02,Unit I,VSF Export,3774.48
2026-07-13,1,TOY-03,Unit I,Excel Slub,4471.03
2026-07-13,1,TOY-04,Unit I,Excel Slub,4723.31
2026-07-13,1,TOY-05,Unit I,Liveaco Compact,3682.97
2026-07-13,1,TOY-06,Unit I,Liveaco Compact,4265.62
2026-07-13,1,TOY-07,Unit I,Liveaco Compact,4224.49
2026-07-13,1,TOY-08,Unit I,VSF Export,4795.37
2026-07-13,1,TOY-09,Unit I,Liveaco Compact,4133.09
2026-07-13,1,TOY-10,Unit I,Excel Slub,4282.05
2026-07-13,1,TOY-11,Unit I,VSF Export,4338.0
2026-07-13,1,TOY-12,Unit I,VSF Export,4978.45
2026-07-13,1,TOY-13,Unit I,VSF Export,5240.65
2026-07-13,1,TOY-14,Unit I,Liveaco Compact,4206.42
2026-07-13,1,TOY-15,Unit I,Liveaco Compact,4019.71
2026-07-13,1,TSU-01,Unit I,VSF Export,3651.17
2026-07-13,1,TSU-02,Unit I,VSF Export,3289.45
2026-07-13,1,TSU-03,Unit I,Excel Slub,3411.97
2026-07-13,1,TSU-04,Unit I,Excel Slub,3066.65
2026-07-13,1,TSU-05,Unit I,Excel Slub,3280.68
2026-07-13,1,TSU-06,Unit I,Excel Slub,3158.78
2026-07-13,1,TSU-07,Unit I,Excel Slub,3067.59
2026-07-13,1,TSU-08,Unit I,Excel Slub,2746.76
2026-07-13,1,TSU-09,Unit I,Liveaco Compact,2660.57
2026-07-13,1,TSU-10,Unit I,VSF Export,3259.7
2026-07-13,1,SUL-01,Unit I,VSF Export,526.21
2026-07-13,1,SUL-02,Unit I,VSF Export,598.87
2026-07-13,1,SUL-03,Unit I,VSF Export,629.14
2026-07-13,1,SUL-04,Unit I,Excel Slub,517.03
2026-07-13,1,SUL-05,Unit I,Excel Slub,509.97
2026-07-13,2,TOY-01,Unit I,Excel Slub,4461.26
2026-07-13,2,TOY-02,Unit I,Liveaco Compact,3135.32
2026-07-13,2,TOY-03,Unit I,Excel Slub,4660.59
2026-07-13,2,TOY-04,Unit I,Liveaco Compact,3780.56
2026-07-13,2,TOY-05,Unit I,VSF Export,5341.05
2026-07-13,2,TOY-06,Unit I,Liveaco Compact,3245.1
2026-07-13,2,TOY-07,Unit I,Excel Slub,4237.02
2026-07-13,2,TOY-08,Unit I,VSF Export,4797.25
2026-07-13,2,TOY-09,Unit I,VSF Export,4933.05
2026-07-13,2,TOY-10,Unit I,VSF Export,4877.33
2026-07-13,2,TOY-11,Unit I,Excel Slub,4649.96
2026-07-13,2,TOY-12,Unit I,VSF Export,4743.79
2026-07-13,2,TOY-13,Unit I,Liveaco Compact,3806.83
2026-07-13,2,TOY-14,Unit I,VSF Export,5156.3
2026-07-13,2,TOY-15,Unit I,Excel Slub,4103.1
2026-07-13,2,TSU-01,Unit I,VSF Export,3573.98
2026-07-13,2,TSU-02,Unit I,Excel Slub,3126.91
2026-07-13,2,TSU-03,Unit I,Excel Slub,3375.16
2026-07-13,2,TSU-04,Unit I,VSF Export,3854.78
2026-07-13,2,TSU-05,Unit I,VSF Export,3493.92
2026-07-13,2,TSU-06,Unit I,Excel Slub,2884.17
2026-07-13,2,TSU-07,Unit I,Excel Slub,3040.22
2026-07-13,2,TSU-08,Unit I,VSF Export,3296.22
2026-07-13,2,TSU-09,Unit I,Liveaco Compact,2831.47
2026-07-13,2,TSU-10,Unit I,VSF Export,3472.98
2026-07-13,2,SUL-01,Unit I,Liveaco Compact,419.14
2026-07-13,2,SUL-02,Unit I,Liveaco Compact,499.1
2026-07-13,2,SUL-03,Unit I,Liveaco Compact,542.5
2026-07-13,2,SUL-04,Unit I,Liveaco Compact,475.65
2026-07-13,2,SUL-05,Unit I,Excel Slub,600.18
2026-07-13,3,TOY-01,Unit I,VSF Export,4553.31
2026-07-13,3,TOY-02,Unit I,Liveaco Compact,3009.73
2026-07-13,3,TOY-03,Unit I,VSF Export,5399.68
2026-07-13,3,TOY-04,Unit I,VSF Export,5030.62
2026-07-13,3,TOY-05,Unit I,VSF Export,5244.45
2026-07-13,3,TOY-06,Unit I,Excel Slub,4164.62
2026-07-13,3,TOY-07,Unit I,Liveaco Compact,3689.81
2026-07-13,3,TOY-08,Unit I,Excel Slub,3815.1
2026-07-13,3,TOY-09,Unit I,VSF Export,4385.4
2026-07-13,3,TOY-10,Unit I,Liveaco Compact,4096.59
2026-07-13,3,TOY-11,Unit I,Excel Slub,5005.69
2026-07-13,3,TOY-12,Unit I,Excel Slub,4193.23
2026-07-13,3,TOY-13,Unit I,VSF Export,4706.61
2026-07-13,3,TOY-14,Unit I,VSF Export,4723.59
2026-07-13,3,TOY-15,Unit I,Excel Slub,4177.07
2026-07-13,3,TSU-01,Unit I,VSF Export,3434.83
2026-07-13,3,TSU-02,Unit I,Excel Slub,3297.29
2026-07-13,3,TSU-03,Unit I,Excel Slub,3015.04
2026-07-13,3,TSU-04,Unit I,Excel Slub,2721.23
2026-07-13,3,TSU-05,Unit I,Excel Slub,3135.19
2026-07-13,3,TSU-06,Unit I,VSF Export,3073.86
2026-07-13,3,TSU-07,Unit I,Excel Slub,3004.03
2026-07-13,3,TSU-08,Unit I,VSF Export,3590.05
2026-07-13,3,TSU-09,Unit I,VSF Export,2939.67
2026-07-13,3,TSU-10,Unit I,Excel Slub,2652.73
2026-07-13,3,SUL-01,Unit I,Excel Slub,563.34
2026-07-13,3,SUL-02,Unit I,Liveaco Compact,508.76
2026-07-13,3,SUL-03,Unit I,Liveaco Compact,510.27
2026-07-13,3,SUL-04,Unit I,VSF Export,679.98
2026-07-13,3,SUL-05,Unit I,Liveaco Compact,533.25
2026-07-14,1,TOY-01,Unit I,VSF Export,4053.67
2026-07-14,1,TOY-02,Unit I,Excel Slub,3263.42
2026-07-14,1,TOY-03,Unit I,Excel Slub,4145.91
2026-07-14,1,TOY-04,Unit I,Liveaco Compact,4339.3
2026-07-14,1,TOY-05,Unit I,Liveaco Compact,3701.07
2026-07-14,1,TOY-06,Unit I,Excel Slub,4779.7
2026-07-14,1,TOY-07,Unit I,Excel Slub,5027.64
2026-07-14,1,TOY-08,Unit I,Excel Slub,3093.32
2026-07-14,1,TOY-09,Unit I,Excel Slub,4453.87
2026-07-14,1,TOY-10,Unit I,Excel Slub,4227.39
2026-07-14,1,TOY-11,Unit I,Liveaco Compact,3623.86
2026-07-14,1,TOY-12,Unit I,Excel Slub,4196.45
2026-07-14,1,TOY-13,Unit I,Excel Slub,4202.68
2026-07-14,1,TOY-14,Unit I,Excel Slub,4583.71
2026-07-14,1,TOY-15,Unit I,Liveaco Compact,4289.61
2026-07-14,1,TSU-01,Unit I,Excel Slub,3123.34
2026-07-14,1,TSU-02,Unit I,Excel Slub,3348.9
2026-07-14,1,TSU-03,Unit I,VSF Export,2822.46
2026-07-14,1,TSU-04,Unit I,Liveaco Compact,2610.75
2026-07-14,1,TSU-05,Unit I,Liveaco Compact,3212.34
2026-07-14,1,TSU-06,Unit I,Liveaco Compact,2729.3
2026-07-14,1,TSU-07,Unit I,Liveaco Compact,2886.72
2026-07-14,1,TSU-08,Unit I,Liveaco Compact,2997.97
2026-07-14,1,TSU-09,Unit I,VSF Export,3727.49
2026-07-14,1,TSU-10,Unit I,Liveaco Compact,2640.7
2026-07-14,1,SUL-01,Unit I,Excel Slub,493.6
2026-07-14,1,SUL-02,Unit I,Excel Slub,577.37
2026-07-14,1,SUL-03,Unit I,Liveaco Compact,481.43
2026-07-14,1,SUL-04,Unit I,Excel Slub,528.0
2026-07-14,1,SUL-05,Unit I,Excel Slub,462.51
2026-07-14,2,TOY-01,Unit I,Excel Slub,4162.38
2026-07-14,2,TOY-02,Unit I,Liveaco Compact,2936.82
2026-07-14,2,TOY-03,Unit I,Liveaco Compact,4109.27
2026-07-14,2,TOY-04,Unit I,VSF Export,4632.06
2026-07-14,2,TOY-05,Unit I,Excel Slub,4095.72
2026-07-14,2,TOY-06,Unit I,Excel Slub,4350.04
2026-07-14,2,TOY-07,Unit I,Liveaco Compact,4376.22
2026-07-14,2,TOY-08,Unit I,Liveaco Compact,2544.99
2026-07-14,2,TOY-09,Unit I,Liveaco Compact,3998.04
2026-07-14,2,TOY-10,Unit I,Excel Slub,4396.43
2026-07-14,2,TOY-11,Unit I,Excel Slub,4153.32
2026-07-14,2,TOY-12,Unit I,Liveaco Compact,3850.53
2026-07-14,2,TOY-13,Unit I,Liveaco Compact,4137.81
2026-07-14,2,TOY-14,Unit I,Excel Slub,4615.98
2026-07-14,2,TOY-15,Unit I,Liveaco Compact,3972.49
2026-07-14,2,TSU-01,Unit I,Excel Slub,3368.92
2026-07-14,2,TSU-02,Unit I,Excel Slub,3009.3
2026-07-14,2,TSU-03,Unit I,Excel Slub,3353.28
2026-07-14,2,TSU-04,Unit I,VSF Export,3619.55
2026-07-14,2,TSU-05,Unit I,Liveaco Compact,2833.61
2026-07-14,2,TSU-06,Unit I,VSF Export,3841.29
2026-07-14,2,TSU-07,Unit I,Liveaco Compact,2793.22
2026-07-14,2,TSU-08,Unit I,VSF Export,3454.29
2026-07-14,2,TSU-09,Unit I,Liveaco Compact,3037.72
2026-07-14,2,TSU-10,Unit I,VSF Export,3551.73
2026-07-14,2,SUL-01,Unit I,Excel Slub,597.69
2026-07-14,2,SUL-02,Unit I,VSF Export,640.1
2026-07-14,2,SUL-03,Unit I,Liveaco Compact,458.98
2026-07-14,2,SUL-04,Unit I,Liveaco Compact,478.38
2026-07-14,2,SUL-05,Unit I,Excel Slub,535.49
2026-07-14,3,TOY-01,Unit I,Liveaco Compact,3783.96
2026-07-14,3,TOY-02,Unit I,VSF Export,4859.89
2026-07-14,3,TOY-03,Unit I,Excel Slub,4371.71
2026-07-14,3,TOY-04,Unit I,VSF Export,4911.54
2026-07-14,3,TOY-05,Unit I,VSF Export,4896.96
2026-07-14,3,TOY-06,Unit I,Excel Slub,4088.05
2026-07-14,3,TOY-07,Unit I,Excel Slub,4228.93
2026-07-14,3,TOY-08,Unit I,VSF Export,4851.42
2026-07-14,3,TOY-09,Unit I,VSF Export,5091.31
2026-07-14,3,TOY-10,Unit I,Excel Slub,4902.7
2026-07-14,3,TOY-11,Unit I,Liveaco Compact,4048.75
2026-07-14,3,TOY-12,Unit I,Excel Slub,4552.77
2026-07-14,3,TOY-13,Unit I,Liveaco Compact,4069.26
2026-07-14,3,TOY-14,Unit I,Excel Slub,4345.87
2026-07-14,3,TOY-15,Unit I,VSF Export,4974.78
2026-07-14,3,TSU-01,Unit I,VSF Export,3260.86
2026-07-14,3,TSU-02,Unit I,Liveaco Compact,2722.78
2026-07-14,3,TSU-03,Unit I,Liveaco Compact,2954.13
2026-07-14,3,TSU-04,Unit I,Excel Slub,3036.54
2026-07-14,3,TSU-05,Unit I,VSF Export,3670.59
2026-07-14,3,TSU-06,Unit I,VSF Export,3881.51
2026-07-14,3,TSU-07,Unit I,VSF Export,3266.63
2026-07-14,3,TSU-08,Unit I,VSF Export,3423.67
2026-07-14,3,TSU-09,Unit I,Excel Slub,3170.85
2026-07-14,3,TSU-10,Unit I,VSF Export,3581.06
2026-07-14,3,SUL-01,Unit I,Liveaco Compact,526.02
2026-07-14,3,SUL-02,Unit I,Liveaco Compact,483.37
2026-07-14,3,SUL-03,Unit I,Liveaco Compact,444.76
2026-07-14,3,SUL-04,Unit I,Liveaco Compact,577.32
2026-07-14,3,SUL-05,Unit I,Excel Slub,509.35
2026-07-15,1,TOY-01,Unit I,VSF Export,5189.02
2026-07-15,1,TOY-02,Unit I,Liveaco Compact,3431.95
2026-07-15,1,TOY-03,Unit I,Excel Slub,4460.93
2026-07-15,1,TOY-04,Unit I,Excel Slub,4048.28
2026-07-15,1,TOY-05,Unit I,VSF Export,4708.34
2026-07-15,1,TOY-06,Unit I,Liveaco Compact,3696.01
2026-07-15,1,TOY-07,Unit I,Liveaco Compact,3811.87
2026-07-15,1,TOY-08,Unit I,VSF Export,4325.09
2026-07-15,1,TOY-09,Unit I,Liveaco Compact,3431.05
2026-07-15,1,TOY-10,Unit I,Excel Slub,4183.02
2026-07-15,1,TOY-11,Unit I,Excel Slub,4543.02
2026-07-15,1,TOY-12,Unit I,VSF Export,4244.97
2026-07-15,1,TOY-13,Unit I,VSF Export,4862.94
2026-07-15,1,TOY-14,Unit I,Excel Slub,4457.09
2026-07-15,1,TOY-15,Unit I,VSF Export,4652.67
2026-07-15,1,TSU-01,Unit I,Excel Slub,3353.41
2026-07-15,1,TSU-02,Unit I,VSF Export,3115.88
2026-07-15,1,TSU-03,Unit I,VSF Export,3002.49
2026-07-15,1,TSU-04,Unit I,Liveaco Compact,3029.38
2026-07-15,1,TSU-05,Unit I,Liveaco Compact,2746.99
2026-07-15,1,TSU-06,Unit I,Excel Slub,3465.61
2026-07-15,1,TSU-07,Unit I,Liveaco Compact,2296.54
2026-07-15,1,TSU-08,Unit I,Liveaco Compact,3107.7
2026-07-15,1,TSU-09,Unit I,VSF Export,3377.16
2026-07-15,1,TSU-10,Unit I,VSF Export,3148.11
2026-07-15,1,SUL-01,Unit I,VSF Export,573.56
2026-07-15,1,SUL-02,Unit I,VSF Export,635.36
2026-07-15,1,SUL-03,Unit I,VSF Export,558.71
2026-07-15,1,SUL-04,Unit I,VSF Export,554.33
2026-07-15,1,SUL-05,Unit I,Liveaco Compact,461.55
2026-07-15,2,TOY-01,Unit I,Liveaco Compact,3888.84
2026-07-15,2,TOY-02,Unit I,VSF Export,3538.16
2026-07-15,2,TOY-03,Unit I,Liveaco Compact,4158.11
2026-07-15,2,TOY-04,Unit I,Liveaco Compact,4137.1
2026-07-15,2,TOY-05,Unit I,VSF Export,5011.14
2026-07-15,2,TOY-06,Unit I,Liveaco Compact,4241.75
2026-07-15,2,TOY-07,Unit I,Excel Slub,4147.4
2026-07-15,2,TOY-08,Unit I,VSF Export,3856.65
2026-07-15,2,TOY-09,Unit I,Liveaco Compact,3921.69
2026-07-15,2,TOY-10,Unit I,Excel Slub,3774.69
2026-07-15,2,TOY-11,Unit I,Liveaco Compact,4033.25
2026-07-15,2,TOY-12,Unit I,VSF Export,4509.38
2026-07-15,2,TOY-13,Unit I,Liveaco Compact,4196.49
2026-07-15,2,TOY-14,Unit I,Excel Slub,4212.34
2026-07-15,2,TOY-15,Unit I,Liveaco Compact,3961.04
2026-07-15,2,TSU-01,Unit I,Liveaco Compact,2744.85
2026-07-15,2,TSU-02,Unit I,Excel Slub,3002.06
2026-07-15,2,TSU-03,Unit I,Liveaco Compact,2900.76
2026-07-15,2,TSU-04,Unit I,Excel Slub,3062.59
2026-07-15,2,TSU-05,Unit I,Excel Slub,3154.49
2026-07-15,2,TSU-06,Unit I,Liveaco Compact,2799.36
2026-07-15,2,TSU-07,Unit I,Liveaco Compact,2799.96
2026-07-15,2,TSU-08,Unit I,Excel Slub,3352.51
2026-07-15,2,TSU-09,Unit I,Liveaco Compact,2705.19
2026-07-15,2,TSU-10,Unit I,Liveaco Compact,3031.57
2026-07-15,2,SUL-01,Unit I,Excel Slub,523.51
2026-07-15,2,SUL-02,Unit I,Liveaco Compact,450.85
2026-07-15,2,SUL-03,Unit I,Excel Slub,540.12
2026-07-15,2,SUL-04,Unit I,Liveaco Compact,491.21
2026-07-15,2,SUL-05,Unit I,VSF Export,615.08
2026-07-15,3,TOY-01,Unit I,Liveaco Compact,3877.61
2026-07-15,3,TOY-02,Unit I,Liveaco Compact,3187.45
2026-07-15,3,TOY-03,Unit I,VSF Export,5240.1
2026-07-15,3,TOY-04,Unit I,VSF Export,4685.77
2026-07-15,3,TOY-05,Unit I,VSF Export,4701.22
2026-07-15,3,TOY-06,Unit I,VSF Export,4763.16
2026-07-15,3,TOY-07,Unit I,VSF Export,4948.41
2026-07-15,3,TOY-08,Unit I,VSF Export,4055.65
2026-07-15,3,TOY-09,Unit I,Liveaco Compact,3646.0
2026-07-15,3,TOY-10,Unit I,Liveaco Compact,3881.7
2026-07-15,3,TOY-11,Unit I,Liveaco Compact,4145.22
2026-07-15,3,TOY-12,Unit I,Excel Slub,4645.34
2026-07-15,3,TOY-13,Unit I,Excel Slub,3939.43
2026-07-15,3,TOY-14,Unit I,Excel Slub,4936.0
2026-07-15,3,TOY-15,Unit I,Liveaco Compact,4528.4
2026-07-15,3,TSU-01,Unit I,VSF Export,3766.3
2026-07-15,3,TSU-02,Unit I,VSF Export,3342.79
2026-07-15,3,TSU-03,Unit I,Liveaco Compact,2933.4
2026-07-15,3,TSU-04,Unit I,Excel Slub,2857.47
2026-07-15,3,TSU-05,Unit I,VSF Export,3653.96
2026-07-15,3,TSU-06,Unit I,Excel Slub,2643.71
2026-07-15,3,TSU-07,Unit I,VSF Export,3472.24
2026-07-15,3,TSU-08,Unit I,Excel Slub,3362.01
2026-07-15,3,TSU-09,Unit I,Excel Slub,2911.82
2026-07-15,3,TSU-10,Unit I,Liveaco Compact,3181.02
2026-07-15,3,SUL-01,Unit I,Liveaco Compact,516.31
2026-07-15,3,SUL-02,Unit I,Excel Slub,533.93
2026-07-15,3,SUL-03,Unit I,Excel Slub,560.18
2026-07-15,3,SUL-04,Unit I,Excel Slub,520.42
2026-07-15,3,SUL-05,Unit I,Liveaco Compact,567.34
2026-07-16,1,TOY-01,Unit I,VSF Export,4893.16
2026-07-16,1,TOY-02,Unit I,VSF Export,4354.3
2026-07-16,1,TOY-03,Unit I,VSF Export,4944.33
2026-07-16,1,TOY-04,Unit I,Liveaco Compact,3979.66
2026-07-16,1,TOY-05,Unit I,Liveaco Compact,3956.87
2026-07-16,1,TOY-06,Unit I,VSF Export,4830.45
2026-07-16,1,TOY-07,Unit I,Excel Slub,4866.83
2026-07-16,1,TOY-08,Unit I,VSF Export,3923.08
2026-07-16,1,TOY-09,Unit I,VSF Export,4576.22
2026-07-16,1,TOY-10,Unit I,Excel Slub,4745.92
2026-07-16,1,TOY-11,Unit I,VSF Export,4980.34
2026-07-16,1,TOY-12,Unit I,Excel Slub,4258.9
2026-07-16,1,TOY-13,Unit I,Liveaco Compact,3838.79
2026-07-16,1,TOY-14,Unit I,Excel Slub,4847.08
2026-07-16,1,TOY-15,Unit I,Excel Slub,4045.67
2026-07-16,1,TSU-01,Unit I,Excel Slub,3037.26
2026-07-16,1,TSU-02,Unit I,Excel Slub,2784.11
2026-07-16,1,TSU-03,Unit I,Excel Slub,2755.83
2026-07-16,1,TSU-04,Unit I,Excel Slub,2913.0
2026-07-16,1,TSU-05,Unit I,Liveaco Compact,2834.64
2026-07-16,1,TSU-06,Unit I,Excel Slub,3168.21
2026-07-16,1,TSU-07,Unit I,VSF Export,3526.62
2026-07-16,1,TSU-08,Unit I,VSF Export,3343.54
2026-07-16,1,TSU-09,Unit I,Excel Slub,3145.75
2026-07-16,1,TSU-10,Unit I,Excel Slub,3076.87
2026-07-16,1,SUL-01,Unit I,Liveaco Compact,487.74
2026-07-16,1,SUL-02,Unit I,VSF Export,588.75
2026-07-16,1,SUL-03,Unit I,Excel Slub,596.89
2026-07-16,1,SUL-04,Unit I,Liveaco Compact,508.23
2026-07-16,1,SUL-05,Unit I,VSF Export,609.33
2026-07-16,2,TOY-01,Unit I,VSF Export,3939.23
2026-07-16,2,TOY-02,Unit I,Excel Slub,3623.5
2026-07-16,2,TOY-03,Unit I,Liveaco Compact,3873.26
2026-07-16,2,TOY-04,Unit I,Excel Slub,4337.43
2026-07-16,2,TOY-05,Unit I,VSF Export,4634.48
2026-07-16,2,TOY-06,Unit I,VSF Export,4928.33
2026-07-16,2,TOY-07,Unit I,Liveaco Compact,4038.81
2026-07-16,2,TOY-08,Unit I,VSF Export,4511.76
2026-07-16,2,TOY-09,Unit I,VSF Export,5375.08
2026-07-16,2,TOY-10,Unit I,VSF Export,4711.73
2026-07-16,2,TOY-11,Unit I,Liveaco Compact,3974.2
2026-07-16,2,TOY-12,Unit I,Liveaco Compact,3887.03
2026-07-16,2,TOY-13,Unit I,Excel Slub,3680.89
2026-07-16,2,TOY-14,Unit I,Liveaco Compact,3745.86
2026-07-16,2,TOY-15,Unit I,VSF Export,5001.92
2026-07-16,2,TSU-01,Unit I,Excel Slub,3147.69
2026-07-16,2,TSU-02,Unit I,Excel Slub,3063.38
2026-07-16,2,TSU-03,Unit I,Excel Slub,3206.39
2026-07-16,2,TSU-04,Unit I,VSF Export,3042.98
2026-07-16,2,TSU-05,Unit I,Liveaco Compact,2953.98
2026-07-16,2,TSU-06,Unit I,Excel Slub,3327.27
2026-07-16,2,TSU-07,Unit I,Liveaco Compact,2870.99
2026-07-16,2,TSU-08,Unit I,Excel Slub,2723.26
2026-07-16,2,TSU-09,Unit I,VSF Export,3326.42
2026-07-16,2,TSU-10,Unit I,VSF Export,3322.83
2026-07-16,2,SUL-01,Unit I,Excel Slub,546.72
2026-07-16,2,SUL-02,Unit I,Excel Slub,530.82
2026-07-16,2,SUL-03,Unit I,VSF Export,587.56
2026-07-16,2,SUL-04,Unit I,VSF Export,647.61
2026-07-16,2,SUL-05,Unit I,Liveaco Compact,516.47
2026-07-16,3,TOY-01,Unit I,VSF Export,5306.43
2026-07-16,3,TOY-02,Unit I,VSF Export,3448.69
2026-07-16,3,TOY-03,Unit I,VSF Export,4961.34
2026-07-16,3,TOY-04,Unit I,Liveaco Compact,3978.11
2026-07-16,3,TOY-05,Unit I,Liveaco Compact,3626.94
2026-07-16,3,TOY-06,Unit I,VSF Export,5262.55
2026-07-16,3,TOY-07,Unit I,Excel Slub,3979.63
2026-07-16,3,TOY-08,Unit I,Excel Slub,3468.94
2026-07-16,3,TOY-09,Unit I,Excel Slub,5075.01
2026-07-16,3,TOY-10,Unit I,Liveaco Compact,3804.41
2026-07-16,3,TOY-11,Unit I,Liveaco Compact,3759.65
2026-07-16,3,TOY-12,Unit I,Liveaco Compact,3725.17
2026-07-16,3,TOY-13,Unit I,Excel Slub,4239.87
2026-07-16,3,TOY-14,Unit I,Liveaco Compact,4377.07
2026-07-16,3,TOY-15,Unit I,Excel Slub,5091.91
2026-07-16,3,TSU-01,Unit I,VSF Export,3729.11
2026-07-16,3,TSU-02,Unit I,VSF Export,3500.82
2026-07-16,3,TSU-03,Unit I,VSF Export,2885.22
2026-07-16,3,TSU-04,Unit I,VSF Export,3060.73
2026-07-16,3,TSU-05,Unit I,Liveaco Compact,2702.28
2026-07-16,3,TSU-06,Unit I,Excel Slub,2962.93
2026-07-16,3,TSU-07,Unit I,Excel Slub,2931.68
2026-07-16,3,TSU-08,Unit I,Liveaco Compact,2661.72
2026-07-16,3,TSU-09,Unit I,VSF Export,3131.87
2026-07-16,3,TSU-10,Unit I,VSF Export,3577.83
2026-07-16,3,SUL-01,Unit I,Liveaco Compact,502.76
